26962380	42566568	17178064	1008370	51032163
77172959	84464560	57912743	66458756	79143418
54135109	55544544	43411416	48003275	94568510
17691795	43219676	28099771	72129026	54355712
33998845	39820959	85550480	62667999	47562826
18159307	25294038	55108083	81530024	68991730
75697316	67652858	49419702	13195562	50602718
36661778	27642553	59033456	43193508	70603278
43116078	74334516	37471242	63093727	56822063
16742257	45828003	76233142	66607427	80448695
46467430	7938997	57769750	59848119	72493141
54291894	49216021	32167550	57355822	81063791
95777117	67942139	34833122	37255563	50754747
22493586	75254181	81800455	6164409	94059407
44628101	14380015	75347417	7656962	69686096
38778449	15157220	83447984	85264068	92191231
31414887	24280328	91685269	38957549	83350013
1291661	55810078	24146379	60113352	84744837
43938460	68259988	44247812	56978097	12704697
25119958	80008294	37285610	86742904	9727540
15465004	86868226	57031464	49195196	60987465
96171166	5988485	33850089	94766616	95567496
86655462	58597345	355512	51631394	77691644
66483849	50626040	74147035	34992015	76074249
46922695	34705493	53877980	33329051	90926431
26564612	87172	98020413	20165733	41488242
1459097	906272	83023704	79360981	43379738
99590757	52855241	70735533	88298329	93334018
7436692	83343420	10389114	99874422	70012497
39244411	77309579	99551692	63313265	38885643
54917158	68695403	3299635	40922476	27169491
2181229	79030314	3003456	71607904	85034444
28333491	77223218	98079823	63369052	80554362
92160623	34494256	49892221	40456811	9803467
88705460	73052793	49427998	37790773	51761350
58376642	41926013	92418165	15726907	22892501
20303323	75884053	54409929	29165370	92169418
5872463	52545777	78117173	4421405	73932939
91599166	74438089	45743937	91406560	2485247
88678437	33889978	92918256	71101418	29541483
72676263	99507296	68341037	54244316	9299222
10692753	997457	51899198	56915198	62409715
96646520	43651714	64072820	89205042	2708466
40382055	56241860	41571463	94115285	22724614
14427922	80968177	48909500	1428217	70626643
57768070	22314432	56919846	97543867	18199706
60931713	4726522	33882527	2458931	43674669
73319376	98936533	56127793	56943080	53399750
13730617	69675355	12131373	95698869	10422508
44019732	58961734	42732111	29965971	43278173
63596622	4249032	18345400	16826829	10822133
74198476	44332048	58188149	99577937	77535462
75649009	80930661	56848666	49285705	12591633
12294685	52169098	44929801	65037837	60916013
21639345	83600154	1223632	69606527	69612870
46180035	31541725	61260879	5055453	78795273
84152429	36125556	94974485	53064399	59274810
90557123	64438189	12190345	61279763	5918141
74180299	65617091	31470754	44621192	48043125
32338639	33479253	62621624	56427064	72221022
73806668	64394924	97262025	38933334	54032836
62165175	62482824	98830732	49337048	45468097
43031927	91595778	48963641	82668078	12802517
47987712	72376111	41782806	34182857	30183077
5572970	62075512	68091832	73651257	20818533
24037393	15717373	71354506	1330129	24683365
36648295	74376639	5090760	43962688	93236104
96588860	56974304	19110641	12348572	67827253
48619202	65588392	49688182	29731971	94391193
40726512	71126960	36543630	68298448	19351734
70998295	18553169	93074689	91455624	48744001
25600554	21226568	73469894	20510	90572577
14590447	48188281	58020724	10803891	74700104
72351311	2464725	25227310	73360396	73901674
61414343	54759390	25491151	78270331	89874635
77868001	60585906	99541732	71723051	24033602
41320492	34954170	98403432	27092030	57933460
29080237	65406157	65075955	18065333	95866599
70136287	29807519	13752372	6421168	76926818
30656464	74962636	24527283	71956800	26381565
71694864	84039422	68042461	35061372	70365307
8341657	73688093	93730125	56697619	82698401
44870774	6354945	97017625	73508151	38621506
33498467	87210669	38783337	73213164	81494873
40540327	41141229	89522014	66890704	16071824
26970851	83980022	38205837	25499896	70395474
86915085	83341994	23806590	77509366	5516270
57155551	30983407	32573752	7778140	82575538
88645053	1128159	42995965	88041893	98405033
73790248	22281195	8082450	33411948	72243678
35503846	54962634	20886632	52333581	27758418
42141661	50717596	36930224	95664789	17025654
57998475	72813660	96301574	47491509	62786684
5986417	69461914	51583015	45503879	55384725
72374257	27100788	27957891	44604021	1805006
90409146	20233506	55083286	53869725	6421802
64653579	68889844	32614401	97225929	84092395
13001896	2459037	2944782	83448924	15254058
44053349	52939900	14742844	91191525	7143104
79615335	30161986	39388912	10521710	28782381
50314582	77532422	17625466	22316579	65029504
79613843	26198177	28395064	52623945	37701938
77433564	89500849	17750933	34956118	73339138
20506176	67156760	6797025	86962165	59497521
56685047	13578444	80145591	29030021	76551766
25025721	97806401	37453946	89641790	24995475
60796945	48563034	6040510	12440648	47473397
21203166	40532939	16370364	13731278	26242886
9559275	86158449	31507499	83866193	60946509
13519276	20623031	63942693	13882866	2485322
88349959	43742331	31813756	64016376	79026262
67611112	54008959	4712232	47433033	94246038
86848423	76416547	10751393	97605849	48764296
11253827	74487657	2316456	64180048	73392253
93223808	62722500	24995867	761979	53956921
77164080	64582064	88633793	34660721	28824668
42561453	73172261	50468670	6048808	60865181
19401907	23967116	32006944	8196553	81249367
10545627	60967188	26088915	62204454	83259413
80175550	96195316	13875336	71234239	99373586
99431178	44922859	75228792	26499872	41344136
75956889	48402073	70710168	2701340	7827845
7802892	91793350	2276773	14244875	72423031
50370331	49065950	68694146	79876326	45622649
28550619	771576	76612047	39532049	80728900
30523423	2107928	43476157	58616350	72459056
43239850	84178825	93389282	27541831	48588895
26957488	20139154	60912617	23744673	96711034
56440607	96360463	52726670	7782303	77665455
1002349	2497168	67607019	82490745	81935654
21631803	11248168	42269476	24860008	5549104
47296159	28525349	43335898	54656570	627842
14454543	40478235	61803458	94525361	94573487
65623388	81119220	171833	46054831	79450520
80030773	62685667	35157045	33661948	80442121
40533098	67246607	28033736	70121824	55300433
22994405	99016544	96994564	33751384	93125981
63906070	94842011	94745231	58478836	25071357
69643894	36717856	81191421	72970436	58673802
31196687	53423813	43327418	58648125	56571302
16006284	51484206	77234022	96430987	3595295
44745496	19857255	3923396	26066677	70162088
76183007	82228884	7954232	11296875	12734367
5663526	69754243	40217946	42089321	57207860
55899305	28578106	67530006	28897676	47000917
99897948	87061583	14323620	96941325	12742304
92040265	66811956	71510839	35158654	9323013
80831651	30804153	38820316	61447657	49239776
50224094	41534196	47831762	93640375	63514559
33942594	22634221	84179715	36852292	80815636
40723123	50122334	91159465	34835329	66024615
15915782	14761447	70846709	78141612	63701367
35284306	19552987	37881519	23714667	24460217
50944973	58402036	48412677	26169265	66871275
86666136	37615829	85073431	28706611	24464799
85964460	60256649	40154601	50664005	45368482
14792572	37684802	80544681	78872656	92223438
51512945	62877054	95948865	43384673	57209820
89426017	37280068	50231435	99952236	84081859
59060664	88578064	99987497	51695028	57593817
25498165	5807049	66770404	70869567	63096727
9431446	72969019	95579466	58718596	6762
16296220	5488579	98737933	75230569	26660813
56066992	64709187	81813154	286256	46037376
5043291	92100550	91335755	2756036	26328257
70000307	19315570	7106517	84410818	82886434
2530166	67028849	67784214	87512030	87169174
64489926	83207914	93129121	90083352	58235537
30840731	45216697	65084612	48737384	70706727
48800178	54217355	83433974	10265084	55306686
35522259	78012607	29193021	64156104	45001372
81535936	47397266	97383049	95837525	72733993
50773345	74383667	84174225	82803871	81406027
69847100	17399266	83372447	88954709	61168227
86542634	52209069	80019892	54158999	98753991
17833849	34011027	50957664	72844449	254736
95016151	38097253	6657944	11033780	91819376
55533135	98721299	63124561	19709143	60806212
22847644	96858818	37161421	42380780	65282999
80035318	72387362	77035767	64641267	495188
81075242	31594253	99253652	78542998	92277531
757514	43304964	49524849	84145600	73419906
95262265	52007809	17303830	68682926	80688286
83620968	24322160	71268080	31624234	65147771
87397112	77022808	56942630	93702879	13706018
67422132	87463182	53183319	53269918	75356264
92305915	32199088	10403368	96867999	18614296
91589509	16546431	17311368	10594240	14805430
79804443	39328630	72271241	21683105	59305307
48694940	59973647	71936628	26118332	7952359
38736361	17189482	4028211	54469067	29475616
83633949	25605208	17294237	24705769	33751507
31657944	79749743	39754464	12282569	19113416
29239887	88667356	74203766	77820530	10107756
98164609	47466174	36774247	88240798	346326
33362576	39144117	25606969	29438897	25249229
74426339	17674995	49467553	17646472	38317921
24865119	73596517	79606083	54998512	55714777
20473555	55242445	12830074	66688256	19078007
22316512	186140	8328295	39555400	29178022
72922343	57675687	65925427	55694416	51982214
20568841	5600784	55296564	23750064	60724077
32048976	78121604	3510065	1870037	72651242
11145187	60861293	89197444	60631664	66860321
76429942	68815390	81887666	84467100	13447525
68577263	26307606	60710611	61847843	96625543
23798190	82245472	438007	30020660	14549095
1414515	14541456	15604931	28463772	86548420
37294541	30690301	10131527	19698415	92888233
36266542	79495730	72561854	21342275	64691729
37256612	19718912	75033195	42561647	20745178
15675062	25440265	91195533	47439101	41186534
63144589	76997852	97068915	27721608	35666309
91640521	34096265	53081314	81903370	71711398
25957806	91800713	34356595	52679382	54359036
98893088	3790392	94981822	1827327	54686146
89311636	53620968	28458757	8214794	96049127
71350311	48523949	78004584	27262770	39347401
2796306	65912934	39724324	69986389	4231206
60184164	363397	27022315	70020062	87137271
96603849	31897252	6469338	45829043	69097917
56722694	30175453	46142853	59051425	17784129
47263344	69510550	2306545	18709749	61977277
15775359	18705434	42692235	8192372	7623964
39274971	81947823	73564226	59854095	33806149
45886561	94632743	97226000	45147677	70934235
22193920	6295600	89013584	29287097	83850604
83391302	93962289	73136779	18997098	30511415
20072606	76486689	76694299	87997464	47319064
66832282	50568253	71782321	83860525	53305170
25724006	36052433	44665103	53244109	57079743
33499148	63896811	51848432	75963896	37557699
17139483	34075153	29862141	87625330	38833324
47073832	34182197	37123920	63982242	73091690
62901696	89913299	56539728	45670639	92654478
81180	30501769	95030845	7878738	38430860
68247197	9341634	42031673	78956940	5096321
11994967	46694330	84867921	64314910	26854635
36459576	29055449	46284210	1730399	7894813
48635378	98079860	86048100	6758393	18812372
20636217	31512568	97785321	48027635	87402394
91152625	13407126	13219322	1822926	74276786
91092808	52660138	85468877	70295358	27530653
66422532	66913831	94601595	2220752	77098603
5838190	40644592	57985605	86990947	41149067
83247076	25409189	19260670	58189642	14373601
38969426	79362457	42656177	55986208	88626534
6394629	12517643	81513232	1967343	27530761
94875678	12912985	39832815	26474098	38741097
87094887	9942562	32926777	55498715	69108289
24722537	78682032	94097845	75880146	60777548
64053858	44953484	35596152	53940511	47347209
2645120	64848315	59377978	74928696	25112385
22587553	4628664	86434513	25007380	26153069
84657455	74920535	94462663	93556810	57871693
65701663	53062296	10152467	20222080	62787235
28086520	9508071	41528575	59393932	70297122
79817640	98384891	68462075	5031960	68915797
33426697	9618848	39620999	5370941	3549480
69290219	38066895	33438900	89589509	97293210
86009100	34107444	84270619	41710618	79061111
78654932	49713367	5406140	73972298	69766391
68323451	96683520	52758867	92760618	23980518
91622351	28967537	89293840	86082882	66715132
57918959	8514438	6198204	56388557	24482993
99391652	38735452	53869910	79921285	22839334
74399314	77494261	52341623	11649798	82020574
40382203	18550484	91631200	8214071	39637911
66348764	66754219	5907071	11533044	20927447
65512780	70572164	84403302	32126548	87943194
57664491	46869587	65657436	79076057	11933533
73234538	10293063	35464522	89244831	57567205
41828681	35186514	575101	57936480	53898912
42355835	97338892	45342568	27858580	29891220
60685153	10260865	65651501	22999071	9013365
82573705	76880893	89962477	36223066	48003115
14276137	82760589	64588502	62371892	54095639
36651947	88509355	71564359	95387431	86090726
72946461	48471119	61424693	70018190	13330417
88537785	64674830	60375617	91763815	23310008
40898006	98170377	82048372	89706090	46242334
51867244	32498495	44302308	47161539	66373585
95227672	61933584	94157408	99150571	97169571
89392214	3729630	87578006	89032614	63582471
77512499	48193639	69038881	88811966	74870202
2718539	8414254	57277459	59246105	89126990
71269002	32475695	69998221	65189299	56157397
5482402	58665230	96648936	36835709	76274885
77680998	69770689	6340938	79918674	47866074
74443325	52284252	86553744	52868838	41607838
12393384	672940	51673036	95259060	88922458
30449224	68009751	17839105	72757075	86182951
36582402	75950725	41795442	58025706	73961398
47878977	12763046	47849401	87045162	62524157
34833322	48062753	49205403	96426521	96023501
83762333	66758117	32306605	39879209	17416286
62140992	75159958	9903055	33109197	96212016
81320730	63716458	65160488	37188111	85020931
46942036	95432686	55147660	27276043	90414619
11928516	45093703	16505628	69564952	28590850
65484231	54683606	29981947	85671786	39164508
83105854	84488369	84045304	87845120	26829050
3897579	33016177	86067591	35350633	96311783
46635298	82072434	87638609	56689710	86775824
18644994	38926800	33640047	61069731	10702311
79410336	50108027	31919787	71523341	26984774
41326366	55878559	61921171	19301407	98193667
56686551	37890001	56365485	35032683	38737384
74813032	80800936	83374890	26793255	3450974
57460969	49654707	56377409	83231106	75363650
42546075	78575084	61677025	28943200	54292830
73089014	98879931	33899235	77132689	8502461
17760722	51739128	6135498	54371468	93167802
35683039	29829973	60709335	42002672	72327216
15515912	53147818	60630594	60014350	67754886
65769959	98671899	95906469	99376292	34923903
10900550	73661461	72844612	33179031	55182056
18635823	66547173	7232260	91814353	47923234
42206707	83579769	26375626	8169764	77740283
32729152	33458884	36513344	72672050	49054473
31088430	58437667	61833136	41162520	17176265
4708872	95734133	67567066	80812072	22997914
45223873	47948487	28415155	56122565	20297390
32669356	7550000	68253073	96523937	59519643
46393956	64304913	87140894	52186433	89333692
88747402	21794244	88090894	56776111	17537807
6920993	5087290	46387413	24820964	35880405
60657136	96237060	54239418	62665935	1574826
92022356	11730217	86049224	72767454	78202136
29094927	81312487	21986746	20007627	18801026
97376872	82642987	84485735	14838559	90751670
89106657	90436170	63986464	2761802	27746497
7453677	21657475	34039573	57051131	89587547
50692434	82340855	64125258	81142887	15659201
18509079	16843048	50770897	14930172	43914659
18464036	65228125	16589663	48407448	90767108
9336502	86444264	25718376	25399750	17560004
3441909	19315507	91871791	20795704	5159935
82292625	24435916	38866251	4240026	13857081
16262549	78951915	31219315	86352173	78939331
11073651	99068144	97808528	52962994	32526077
65853222	72054701	8249943	67472241	28449069
75565090	68873518	59528486	70682332	29869867
2882013	43402040	17857743	37488985	7255760
12291141	73404178	78617238	58477487	81862655
60950142	42615059	64262024	638044	20235640
17673617	2538239	69281678	29560308	93315305
78095548	39269890	12682341	77997310	92512036
83310780	6075820	7324130	3174793	65795059
37729713	12839148	37523528	10372344	46270970
69267930	32341971	75643432	79521891	91854112
87752059	20447638	44396372	88534693	63575983
51055963	53445380	95096695	61968182	61509741
72928988	58000132	71039315	93775989	85796280
58917822	33957750	68408489	77530470	47027652
21386251	14684929	13715650	25788643	1286088
27709246	60812404	84341582	19722852	13689807
3306001	72975149	91346265	3067073	87934601
54944892	11537786	8041095	20544516	49346707
69110351	54938709	20339532	33468600	13335999
37611840	52500157	52332062	71369436	21212821
44157059	56958665	84744788	3614199	76772378
7616718	14237751	20569660	32620313	38709662
6953284	76201398	36550511	61506397	21246282
5069981	56173404	16956509	10578743	50520608
70558495	51919919	7098424	32701054	31569565
48973415	57510228	57092490	22249872	45803614
65566990	71032893	63457135	75822734	55597224
9664805	88751251	21150729	46390196	47318301
48805363	25610320	22038320	13627816	16816851
66898840	6472733	94816306	62754377	2837864
59234981	30720234	66910863	72657772	96545764
77869927	47218206	66763372	88879867	59160960
98808253	47135281	60039263	58630078	14998260
9543868	38800238	32800981	65496015	70723548
3892070	11148121	75568829	12143655	59408964
5720147	21481621	46754313	70123435	51762733
2427206	23712612	823976	73468885	62566251
58425362	34762202	35465076	21494647	17620508
38521520	39513422	84269787	54364034	86884498
78773334	2439079	64046628	35627813	91904709
44635985	94970974	52496936	76350213	87839745
82196838	68785559	14768731	17374607	50801847
93588936	76625260	37666411	5288097	80310516
9543521	10937100	11241282	49802476	55212197
90561473	58882913	42578386	67678432	37858214
70317499	72288170	23367132	86492825	54518817
35464336	67939008	66417958	51007519	82766576
6316955	37491978	81944792	35148314	45046693
33404896	74023746	92179422	88561037	37068302
71529857	34580871	61954148	81033411	32810108
93949696	12376901	66124256	56612888	76115818
43511482	40158128	79533148	64187778	8996666
6196484	36634074	75544186	337786	36171455
16062610	68654730	76653272	89486553	40892912
46365885	43288504	73784501	36592351	97745454
1632142	27344456	4004876	76888648	22672894
60204743	2487426	23991293	47817184	90463655
86138315	59509541	96516821	29214805	6855967
66305092	91770923	73383373	17040715	72934097
45766762	6723912	27216676	55426510	44494720
1961265	5416106	79062032	92215109	2585406
4157064	50601005	37874511	59897856	4110637
96762684	24585301	25445117	99902824	25286572
12858384	22391688	90902493	90983596	19264069
82561319	18361518	2002027	26471624	71707763
1127713	80312507	3841300	10729869	99121312
69300061	14319688	8659479	18278254	39913803
15534779	98443050	3650287	41812119	65060648
42803070	99189557	84332047	89041243	53777860
49793240	59481593	59402052	34609258	38872175
49932781	65460730	53290217	25244936	81899361
2494203	22844642	20097299	9166766	23447565
43741333	89785117	45686571	30251382	52180174
10467277	70323532	36063145	17174471	35064009
6205623	4632729	3496503	1947565	58039080
47467426	87204794	20006827	90031265	90380475
92008476	55733882	56132524	11344198	51776175
23663401	50683386	14626603	73032233	25791488
20931841	30732224	93797695	49898431	71860254
14214437	87679634	47358738	56070036	68912693
11460769	83396396	36058658	78514235	42872292
99500255	97784998	5653909	83587562	65180739
79092035	80684786	85563117	52961042	97770958
86105540	13947044	22573863	79016207	2118062
46489785	63406748	35681566	14481945	55973967
97165066	18524669	10437786	33642067	35691720
15447657	8881007	85969938	14135866	14971573
66854569	95835824	64252961	22851127	13829777
95234855	25056104	50952556	22745091	24511235
9114218	58666793	40025681	68368967	52431424
13699114	89628593	36121203	70223699	54956729
36775266	21457679	58487189	9839005	65883931
99498884	29975052	37607598	9002129	28389710
51766157	59668490	30689538	46885660	19080211
38822949	46692862	96977798	37623587	89351941
73246907	26184771	26997471	51770582	41053546
68641546	96828831	97825768	68970797	73668083
95778596	31493779	80747020	23107019	70693044
46466722	49080855	50072559	79896653	54726912
8339011	68262812	1006184	47422348	64533726
77789593	16141170	18723870	99333662	21865997
38501528	7852330	82098494	47441859	58081774
25743909	25006844	27102388	48531520	18591721
82820355	46701232	68622976	58289207	6835168
70755589	15349602	54567344	36662014	60688472
65532357	98098776	87314187	97561020	95641388
16442137	71441548	28223742	19567249	86424059
16299699	34948845	16836275	42809417	4867868
80134719	61211911	60447585	92248027	15420744
9537772	25051100	70541131	69967625	81256683
61473516	68621442	96942616	64766569	5106078
50130019	68535369	93541231	87609504	50924913
54419133	26393962	57010055	75610972	94192906
16749145	9544530	77205220	59439993	64750363
36891739	31476488	70260510	72944426	39066349
28001458	71316822	80587189	80172851	78231996
18790693	96299036	55717696	26824985	93076242
95887558	16954514	77218153	59941450	19982562
70493461	75217339	26194884	32250902	14645708
4859149	80246828	6778181	96039364	71222076
78907750	16865983	39291773	7362200	8793469
22283705	24662537	85563322	27893590	51928641
69557350	78514198	66997111	23635369	75956825
18469887	41811164	68143296	77081171	17712354
13384881	68773197	28663520	67867634	772012
70602597	51210671	33429796	75385759	28697273
55451653	17282907	66337519	15587170	7273853
42834144	63087881	75484604	24927272	14435217
52528981	7526384	20176143	7007017	14066766
79858657	30254201	54167854	40025578	64386130
44988088	97907534	91012499	46258414	4008715
36645871	36824787	53740414	60943584	76499958
72720543	90287749	8883979	4499246	58828356
31023465	38670377	60305442	19627562	48271221
11001894	86298181	23800535	80503161	39401911
86111811	70134456	76080120	5878504	56074807
74105340	54074774	62132002	27803614	71759553
39379603	99966164	50392051	42242595	92965474
32323312	75604662	77801481	35783193	7375183
7087249	4255815	14049713	98700172	27965959
72922661	9094168	98518540	96958186	4987058
45200505	37396840	24701794	77421617	65841398
23765117	63213466	97375353	9902150	77717025
20444821	90513533	85461450	7263653	32033840
39597190	32598394	80464102	86994247	76298799
14840868	63529954	82074242	92181531	2326840
52369824	78777363	44314433	52889985	40707227
91152722	73190244	51392538	41389429	54603509
86711821	79814918	50116614	11739002	68540226
62538065	98070692	12702765	5090781	71541131
39743229	13505577	14155083	69359738	36934630
13858006	5552683	34095491	96790667	80594548
35840870	38739035	56005299	32884357	88145209
85050313	89481922	49679902	35859081	52259291
66908110	50946000	63056869	38346207	80143629
17543076	60526212	43580287	52522042	54124418
45643889	4899900	65410076	67956284	21900254
86100299	99387931	46755706	14366944	68594498
88161400	80333217	84269753	97985571	88231260
12024835	17865029	475378	850065	14906395
68255746	71694599	91758719	93028414	48386731
65281587	31510420	4414213	26421169	93599704
8026694	52666923	652792	73542592	23786100
5963822	36160379	58748212	18626579	22932155
9203192	97500977	36160318	39459484	60990374
63613035	50675668	95464769	26843988	92751775
51867194	23979852	81638014	70704693	643528
79724302	22666481	19874996	8099322	9199618
42666848	84713100	62220459	15873782	71369692
40303447	82650728	34577461	79734202	31689797
10868601	72384540	68037633	30093235	4335024
75060579	25337406	5115864	39682494	53932026
89745933	53355826	36291674	10855666	41215550
92877348	37084774	18558175	15757174	56425226
31384478	98083644	37297212	93051751	54932001
91925272	26507690	51209233	99392938	7268606
8909744	28616100	44730898	66532429	78358759
90025399	79075244	84984585	10077836	84612173
32372688	11172214	94636351	44672605	72344103
75045595	15796648	1383767	82173353	26311292
71129458	1319086	31727595	81406672	79875388
23111639	78667939	82696242	892209	47925131
37721867	21806366	70479428	2781142	53968685
9788773	61781252	47976811	86213997	32419541
85179985	2949911	97818578	16436276	46949622
2927555	50117906	33009441	80563096	68119746
74878829	2429130	11084967	57632590	51838470
55857760	23823109	91142775	28306052	49545922
30484402	37780404	69261432	40504243	31549466
68453028	98476893	81000889	68661282	84176481
28369767	1858382	739424	22929176	54907592
63352273	35448301	57145131	86196444	85633936
31033895	93470712	83658474	798465	58591921
6903649	62815444	15387083	92849639	54640819
11741718	77621855	9071165	15287547	13341137
31876374	76492287	58933518	58964294	62896021
59780574	18900990	83865378	2056518	73582024
92770454	87373910	87825913	52859338	87076395
98694671	15940821	96919388	42365274	33414593
72103623	50548556	91731719	17952915	57105866
92773996	42641286	89381695	22388647	79965635
7378464	39161999	57818809	14896504	96773638
58344915	53148918	70172610	4474239	22521914
88959415	31645928	65709421	81639319	29969891
63757793	94944298	82106633	97143289	78703903
73099042	87167702	33457687	80077282	70760698
65406216	11388617	13346877	52289229	79995591
56329648	49721432	41392018	70614818	76719309
24007258	20057641	34676221	60544903	78475846
98596608	23327839	910404	30621285	24243829
72445092	18727722	56392872	96108207	78244949
71255075	461323	86535402	7287452	62173398
81573088	95215923	11805958	92508136	48297191
1923657	54363571	71978843	9813474	3586727
51376334	17029084	54802259	30339366	92432774
22779601	3838044	62992773	16566075	35386892
89459609	33785867	49579767	79448094	30706778
2586127	17973547	53040419	29414140	36503818
56277981	49707032	62708816	70944616	55338046
22691988	8799545	17012935	15448449	61227764
40064830	41499189	31575789	37312779	97579638
22359177	818325	12186933	88733640	12254420
10441687	30762871	84819516	7316936	21702598
34612121	31752073	12872297	86312933	38094150
55184223	28515926	46206473	79339280	78726711
36722722	84750809	83178885	74842145	53688401
83576359	41355782	8479552	63779107	17357548
74442223	35159177	32835829	82928603	16494720
50745580	82316286	44110643	77794421	39978067
52884085	43313464	61915274	75723116	86839307
76941641	94388258	69884916	81583671	51211771
42683165	63579065	47107346	40663980	61160773
27854979	28303569	96201579	378260	443701
47316230	48835135	79579186	18045770	68991966
59401775	96741216	52429920	65948865	96972477
56459630	57811460	63881671	12562855	52010353
96912110	20262760	75042108	17943054	26842339
98126285	17533914	67939760	6302962	63357632
67908199	86967699	91994359	30130132	76981010
23535821	82122207	90624366	78587553	42321866
17785941	77868338	35493864	33961691	27184711
96683569	9117174	80381492	35400952	13932407
40387922	96385257	13030687	4750463	86981035
27466417	69680901	97708960	35312520	71836045
30194583	7918835	6047641	56099172	87384282
76061468	86948941	59409041	66479267	50696645
77335483	34836276	65860069	79843744	76252283
72228528	76434102	80467867	11561406	75508401
79111686	34578430	94029934	8107295	9941483
4618454	25989924	14246476	29576012	7546072
511356	51621465	5092935	86614356	43330804
60427832	5009776	55939037	20526284	97568166
99526686	527106	49417561	90646435	70741677
37528657	34139186	53442729	16325318	77188372
89671776	93215515	16053547	62331833	83982467
38504206	99679521	70226078	79310006	7526736
73811947	12978177	83719062	68251622	64651542
52165746	26477423	59294842	77163686	8935221
32119768	64504666	60918288	75294202	98503581
81379524	84796406	41658080	93579645	21304499
82679011	27203312	11178366	36324406	91477588
31368255	24105061	96130765	32164369	75658899
14862710	96891568	59697256	35320565	47273481
87385524	88000558	31377755	12180383	73569477
31818532	34820491	35250969	90973785	13806570
81760627	53057448	31103943	5000701	19085700
1006678	8991788	14652678	64149294	68162264
85224001	24570526	70494746	39326586	29215555
15850667	83917867	29274796	76472542	31119320
72636259	62769953	84933599	83613356	61624961
31651761	18392442	34225489	90463549	62616406
39383972	86438873	66777345	50049737	1702706
97602117	38340567	7939156	27219061	83691499
83919389	34266026	71963997	76047372	69691515
89821844	42641239	12211700	283804	10893373
14614376	61813652	23577931	43970363	16988350
37742966	25555628	20524021	88685439	39809712
11933478	60861246	95969448	56768198	35154070
40418284	59635639	51121538	53266453	10059335
9352054	18518372	64045814	24953510	89741360
98265170	7084554	89479001	41431193	2827238
70007157	33934032	15295218	78901395	37947285
46869241	3405669	28350796	35458633	20802106
412715	78792215	24207910	57016879	43159440
89678532	80238465	60612545	63095805	1237118
81805423	15415706	91600022	94524146	98113132
54622622	22163288	45231571	32757255	83920802
87901462	83815765	40301464	52183599	43076004
69818734	91945351	12255269	15688207	49256724
88967472	71417326	41284311	16774681	19257147
19698790	88840762	1553247	40538385	90550577
20591602	97664390	97341264	17493984	8102443
95672157	90452725	30270727	54507015	55787099
85261074	21890326	30111434	65370848	40533897
98227911	15994386	47653191	32915858	39187351
4030980	27014929	67142388	85247441	99161682
91300625	78300925	48504869	45232400	57617575
48721231	63345192	77673067	95791791	41925484
1921475	96557293	39195322	42324754	84767795
61469561	56380282	28580420	81087134	58261151
11000189	88343448	28356899	13118070	54228939
23934720	19761644	48797866	82362066	79634549
84843125	20457846	33895547	17886816	4701475
53330378	39832615	31888968	77312154	77634628
37803283	63933966	51407905	44956490	89333557
62491939	21206380	29267447	2831662	75884438
77598043	5469576	36617512	33737055	76733191
1292918	35310845	91872388	46207164	35882752
27740279	67014470	33913488	59267384	43481751
51808949	93412579	30976241	34556129	13937929
66714081	70543599	24781250	87685774	30210717
75147992	37809994	4338324	26594745	19090948
69112687	59293834	51457281	67582901	82993824
44354236	76388948	98697525	33802528	64676376
29167755	49618782	61229178	19595623	94688558
13431485	16754714	98454145	8955402	64806976
29547023	49809460	41208794	83737459	48919043
32770126	7970175	12311501	41770501	68737690
30128700	56150083	27837424	93086466	27452724
2800049	80728319	14090350	47781347	89024078
83353074	60984922	86965224	74674929	23562201
6689658	78131164	10663831	22948818	22004049
27320809	2268554	90999710	71517156	45187922
68401309	94595400	4644648	67483436	40676494
23222762	56796853	65927660	13946249	6951115
62538611	77140479	3630183	52548249	27383114
81383320	23831334	99247638	92533599	41943151
77598724	93621372	78131339	54340704	82198575
83622087	50708838	85329836	74708547	68625233
58656764	60601452	90358070	23599532	48760012
62004801	13308311	95865271	89198252	68240006
67201503	45680730	591228	99375139	96592341
60468436	73953203	54756971	33906752	35991777
6949360	32310207	58861803	63557644	47312537
98922945	52551812	7689102	39395048	24756694
11373274	67531767	24516393	44756057	67996631
40353391	31118335	92351106	81610637	77037619
93643284	33980338	80811614	37131358	98369673
15981678	57165626	15760168	65595814	19381542
41373775	61785231	61702383	920799	36545266
26361101	32667655	44892297	77537646	69007769
5781539	81201821	61300819	79856782	75462238
34929166	86115574	97857117	26582893	51329666
64603195	75243863	62136846	38257652	6645202
31283926	88917521	78707925	20712025	21969988
79229614	95680972	46707219	82196864	56049423
3931538	68541431	37803775	52686652	72059461
13859099	70384633	48084806	47127668	35918034
95020050	7834710	13602308	4882512	36705751
65475686	86948566	25337197	23878682	90039766
99214631	77472309	28107911	33660767	66459210
76349338	38977787	90616392	54312164	95856488
94007579	32322594	84497822	65806768	61859926
8869136	32585006	72981614	47303816	55998074
56317758	56981396	98858457	62344784	99207998
44751581	65042692	41852121	32147109	45864925
59381401	596983	15136132	69000878	59663958
79842086	52368389	66392073	2933316	2717472
